topic_id	ref_id	s1	s2	anno_1	anno_2	anno_average
3	3.3.2	Die Problematik des Klimawandels wird bereits in Erdkunde behandelt	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	0	0	0
3	3.2.1	Eine Lösung könnten fachübergreifende Projekte sein, in dem Themenfelder wie zB Gesundheit oder auch Klimawandel aus verschiedenen Perspektiven betrachtet werden, denn es gibt immer politische, geschichtliche, geografische und noch weitere Aspekte.	Es soll kein eigenes Schulfach über den Klimawandel geben	0	0	0
3	3.3.4	Der Autor schlägt die Einführung von außerschulischen Aktivitäten vor, um den bereits vorhandenen Unterricht zu unterstützen, um die Lehrer zu unterstützen und die Lehrkräfte nicht zu überlasten	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	1	0.5
3	3.4.3	Widerstände von Fachdidaktikern gegen fachübergreifende Projekte	Andere Staaten wie Italien führen eigenes Schulfach über Klimawandel ein	0	0	0
3	3.4.4	Häufig werden Themen wie der Klimawandel erst in der Oberstufe unterrichtet und erreichen somit nicht alle Schüler*innen	Klimawandel in Erdkunde ist oft Thema in der Oberstufe, was nicht von allen Schüler:innen besucht wird	4	4	4
3	3.3.6	wir müssen die Kinder verlangsamen, damit sie die Probleme selbst lösen und nicht alles, was sie in der Schule gelernt haben	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.4.3	Zu wenige wissen, wie man Geld richtig anlegt oder eine Steuererklärung macht: Auch da soll Wirtschaftsunterricht die Lösung sein.	Andere Staaten wie Italien führen eigenes Schulfach über Klimawandel ein	0	0	0
3	3.4.4	Problemstellung: Kinder brauchen "Glück" mit ihren Lehrern um in Erdkunde den Klimawandel zu behandeln	Klimawandel in Erdkunde ist oft Thema in der Oberstufe, was nicht von allen Schüler:innen besucht wird	1	0	0.5
3	3.3.6	Studenten sollten ein vernünftiges Programm haben	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.3.2	es gibt zu wenig Lehrer	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	0	0	0
3	3.3.4	Die Lehrvernatwortlichen und deren gesamte Generation wolle nicht selbst das Problem beheben. Zitat:,,Alles, wovor wir uns selbst drücken, sollen die Schulen auch noch in die bereits überladenen Stundenpläne quetschen."	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	1	2	1.5
3	3.3.3	Die Lehrvernatwortlichen und deren gesamte Generation wolle nicht selbst das Problem beheben. Zitat:,,Alles, wovor wir uns selbst drücken, sollen die Schulen auch noch in die bereits überladenen Stundenpläne quetschen."	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.1.1	Das Streitthema ist der Klimawandel als Schulfach und die Debatte darüber, ob es notwendig ist, ein solches Schulfach zu haben.	Soll das Thema Klimawandel in einem eigenen Schulfach unterrichtet werden?	3	4	3.5
3	3.3.5	in einem Bundesland wissen die Schüler nichts über das Thema	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	0	0
3	3.4.1	Speziell Erdkunde sei kein Pflichtfach und wird daher zu wenig unterrichtet	Lehrpläne müssen sich gesellschaftlichen und wissenschaftlichen Erkenntnissen anpassen	0	0	0
3	3.4.4	Klimawandel meist erst in Oberstufe auf dem Lernplan, da ist Erdkunde in der Regel abwählbar und es isr sehr wahrscheinlich, dass viele Kinder während ihrer Schulzeit das Thema nie behandeln	Klimawandel in Erdkunde ist oft Thema in der Oberstufe, was nicht von allen Schüler:innen besucht wird	3	3	3
3	3.4.1	Die Einführung eines neuen Fachs wäre zu viel für die Schulstunden, außerdem wird die Geographie sehr wenig und sehr m behandelt	Lehrpläne müssen sich gesellschaftlichen und wissenschaftlichen Erkenntnissen anpassen	0	0	0
3	3.3.3	Wirtschaft und Geografie werden ohnehin schon oft fachfremd unterrichtet, also von Lehrern, die gar nicht dafür ausgebildet wurden.	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.3.6	Es besteht eine gesamtgesellschaftliche Verantwortung	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.3.5	Fachübergreifende Fächer behandeln solche Themen effizienter und näher am Thema und verhindern ein Verdängen von Fächern untereinander	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	1	1	1
3	3.3.4	Es besteht eine gesamtgesellschaftliche Verantwortung	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	1	2	1.5
3	3.3.4	linder verbringen schon zu viel Zeit in der Schule	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.3.6	Neue Schulfächer werden für sehr viele gesellschaftliche Probleme gefordert (Ernährung, mangelnde Erste Hilfe-Fähigkeiten, Wirtschaftsunwissen, Benehmen)	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.3.2	Lehrplan ist ohnehin schon mit Stoff voll genug	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	1	1	1
3	3.4.5	Schülern muss fundiertes Wissen über Klimawandel vermittelt werden, da ihr Verhalten seine Eindämmung maßgeblich beeinflussen wird	Erdkunde als Fach verliert an Bedeutung	0	0	0
3	3.4.6	Lehrpläne für Geographie sind nicht einheitlich gegeben	Bei Zusammenschluss von Fächern gibt es zu wenig Zeit für jedes einzelne Fach	0	0	0
3	3.4.4	Alles, wovor wir uns selbst drücken, sollen die Schulen auch noch in die bereits überladenen Stundenpläne quetschen.	Klimawandel in Erdkunde ist oft Thema in der Oberstufe, was nicht von allen Schüler:innen besucht wird	0	0	0
3	3.3.2	bereits vorhandene Fächer im Themenbereich	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	0	0	0
3	3.4.1	Erdkunde hat häufig geringeres Gewicht bei der Fächerwahl in der Oberstufe	Lehrpläne müssen sich gesellschaftlichen und wissenschaftlichen Erkenntnissen anpassen	0	0	0
3	3.3.1	Es hätte zur Folge, dass für jedes einzelne Fach insgesamt weniger Zeit vorhanden ist.	Lehrpläne sind bereits überladen	1	2	1.5
3	3.4.5	Die Lehrpläne unterscheiden sich stark zwischen den Bundesländern	Erdkunde als Fach verliert an Bedeutung	0	1	0.5
3	3.2.1	Gesellschaftspolitische Problematiken als Schulfach einzuführen, löse nicht die Ursache dahinter und ist daher nicht zielführend	Es soll kein eigenes Schulfach über den Klimawandel geben	0	1	0.5
3	3.3.3	Studenten sollten ein vernünftiges Programm haben	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.4.2	Curricula müssen angepasst werden an wissenschaftliche Erkentnisse	Lehrpläne für Erdkunde variieren stark	0	0	0
3	3.3.6	Es gibt schon ein Fach, in dem der Klimawandel einen Platz hat, nämlich Erdkunde bzw. Geographie.	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.3.6	in einem Bundesland wissen die Schüler nichts über das Thema	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.3.2	Es gibt schon ein Fach, in dem der Klimawandel einen Platz hat, nämlich Erdkunde bzw. Geographie	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	0	0	0
3	3.2.2	Für den Autor ist der Klimawandel wichtig.	Klimawandel soll in fachübergreifenden Projekten behandelt werden	0	0	0
3	3.4.2	Zusammenschlüsse von Fächern, die dauerhaft gemeinsam unterrichtet werden, sind bei Fachdidaktikern zwar oft unbeliebt	Lehrpläne für Erdkunde variieren stark	0	0	0
3	3.2.2	Klimawandel sollte mehr in der Schule thematisiert werden	Klimawandel soll in fachübergreifenden Projekten behandelt werden	0	1	0.5
3	3.4.2	Klimawandel wird nicht ausreichend im Erdkundeunterricht behandelt	Lehrpläne für Erdkunde variieren stark	1	2	1.5
3	3.3.2	in einem Bundesland wissen die Schüler nichts über das Thema	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	0	0	0
3	3.4.2	Erdkunde ist in der Oberstufe, wo das Thema behandelt wird, nicht verpflichtend	Lehrpläne für Erdkunde variieren stark	1	0	0.5
3	3.3.3	Es gibt schon ein Fach, in dem der Klimawandel einen Platz hat, nämlich Erdkunde bzw. Geographie.	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	4	4	4
3	3.3.2	wir müssen die Kinder verlangsamen, damit sie die Probleme selbst lösen und nicht alles, was sie in der Schule gelernt haben	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	0	0	0
3	3.3.3	zu viele unnötige Schulfächer	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.3.2	Klimawandel als fachübergreifendes Problem	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	0	0	0
1	1.2.3	Die Lehrer sollen mit Soziale Medien arbeiten.	Es liegt an den Lehrer:innen, die über Twitter geäußerten Inhalte auf nützlicher Art in den Unterricht zu integrieren	1	0	0.5
1	1.3.4	Die Schüler können einfacher lernen.	Auch schüchterne Schüler:innen werden ermutigt, ihre Meinungen zu äußern	0	0	0
1	1.2.1	die positiven Chancen die dies bietet überwiegen	Autor befürwortet die Nutzung von Twitter im Unterricht	1	2	1.5
1	1.4.1	Dort heißt es, dass nur zwei Prozent der Lehrer in den Vereinigten Staaten Twitter als Unterrichtsmedium verwendeten und mindestens fünfzig Prozent auf das Internet mit Skepsis reagierten.	Schüler:innen können leicht abgelenkt werden	0	0	0
1	1.2.3	Der Autor behauptet, der Einsatz von sozialen Netzwerken im Unterricht sei für alle vorteilhaft, denn dadurch kann man beispielsweise das Verfassen von Texten in anderen, aktuellen Formaten üben (wie die 140 Zeichen eines Tweets).	Es liegt an den Lehrer:innen, die über Twitter geäußerten Inhalte auf nützlicher Art in den Unterricht zu integrieren	0	0	0
1	1.3.4	Schüler profitieren von einem interessanten und abwechslungreichen Unterricht	Auch schüchterne Schüler:innen werden ermutigt, ihre Meinungen zu äußern	0	0	0
1	1.3.6	Während der Lehrer Vorlesungen über das Gedicht hält, können die Schüler - alle sitzen vor Laptops - Kommentare abgeben und persönliche Meinungen äußern. Dies fördert den Verlauf des Gesprächs, da es die Grenze im Klassenzimmer für die Teilnahme am Unterricht und das Ausdrücken seiner Gedanken senkt. Auf diese Weise werden skeptische Studenten, die normalerweise von der Diskussion ausgeschlossen werden, zur Diskussion angeregt.	Es gibt Erfolgsbeispiele für die Nutzung von Twitter im Unterricht, z.B. in den USA	0	0	0
1	1.3.6	Soziale Netzwerke machen den Unterricht spannender und abwechslungsreicher, und Schüler behalten den Stoff deswegen besser bei	Es gibt Erfolgsbeispiele für die Nutzung von Twitter im Unterricht, z.B. in den USA	0	0	0
1	1.3.7	Auch zurückhaltende Schüler nehmen so am Unterricht teil	Angst vor Ablenkung ist nicht begündet, da auch Bücher ablenken können	0	0	0
1	1.3.3	Soziale Netzwerke machen den Unterricht spannender und abwechslungsreicher, und Schüler behalten den Stoff deswegen besser bei	Nutzung von Twitter senkt die Hemmung vor aktiver Beteiligung am Unterricht	0	0	0
1	1.2.3	Der Autor steht sozialen Netzwerken positiv gegenüber und empfindet ihre Nutzung als unbedenklich und sogar fördernd	Es liegt an den Lehrer:innen, die über Twitter geäußerten Inhalte auf nützlicher Art in den Unterricht zu integrieren	0	0	0
1	1.3.6	Zurückhaltende Schüler nehmen mehr teil an den Unterricht.	Es gibt Erfolgsbeispiele für die Nutzung von Twitter im Unterricht, z.B. in den USA	0	0	0
1	1.2.2	Der Autor steht sozialen Netzwerken positiv gegenüber und empfindet ihre Nutzung als unbedenklich und sogar fördernd	Autor sieht in Twitter Chancen für innovative, konstruktive Unterrichtsmethoden	2	3	2.5
1	1.3.1	Auch stille Schüler werden dazu animiert, beim Unterricht mitzumachen da sie sich durchs schreiben ausdrücken können	Unterricht ist abwechslungsreicher	0	0	0
1	1.3.6	Auch schüchterne Schüler beteiligen sich an der Diskussion	Es gibt Erfolgsbeispiele für die Nutzung von Twitter im Unterricht, z.B. in den USA	0	0	0
1	1.3.2	Der Autor argumentiert, dass Situationen wie diese den Gesprächsverlauf fördern, den Schülern Raum geben, sich zu beteiligen und sich mehr auszudrücken, und die zurückhaltendsten und stillsten ermutigen.	Unterricht bleibt länger im Gedächtnis	0	0	0
1	1.3.2	Dies ermutigt ruhigere Schüler zur Teilnahme	Unterricht bleibt länger im Gedächtnis	0	0	0
1	1.3.4	Auch stille Schüler werden dazu animiert, beim Unterricht mitzumachen da sie sich durchs schreiben ausdrücken können	Auch schüchterne Schüler:innen werden ermutigt, ihre Meinungen zu äußern	3	3	3
1	1.3.7	Der Unterricht wird abwechslungsreicher gestaltet	Angst vor Ablenkung ist nicht begündet, da auch Bücher ablenken können	0	0	0
1	1.2.1	Der Autor ist der Ansicht, dass die Einführung von Twitter ein aufkommender Trend in der Lehrer-Schüler-Interaktion ist, der viele gute Potenziale aufweist.	Autor befürwortet die Nutzung von Twitter im Unterricht	2	2	2
1	1.1.1	Nutzung sozialer Medien im Unterricht zur Förderung von Diskussionen unter Schülern	Sollen soziale Netzwerke wie Twitter als Werkzeug im Schulunterricht benutzt werden?	2	3	2.5
1	1.3.7	der positive Effekt von Twitter für die Gesprächkultur wurde von Psychologen bewiesen	Angst vor Ablenkung ist nicht begündet, da auch Bücher ablenken können	0	0	0
1	1.3.2	es kann sein, dass die Schüler so gewonnenes Wissen besser behalten	Unterricht bleibt länger im Gedächtnis	3	3	3
1	1.3.2	Ergebnisse bleiben besser im Gedächtnis	Unterricht bleibt länger im Gedächtnis	4	4	4
1	1.3.6	Kurze Antworten auf Twitter machen den Studenten Aussagen leichter	Es gibt Erfolgsbeispiele für die Nutzung von Twitter im Unterricht, z.B. in den USA	0	0	0
1	1.3.6	Jeder kann eigene Meinung schreiben und nicht laut sagen. das Internet kann als Unterrichtsmedium benutzt. Das hilft die informationen im Kopf halten.	Es gibt Erfolgsbeispiele für die Nutzung von Twitter im Unterricht, z.B. in den USA	0	0	0
1	1.4.1	die Angst vor Zerstreuung ist immer noch groß	Schüler:innen können leicht abgelenkt werden	2	3	2.5
1	1.3.5	Die Studenten sind aktiver	Pädagogen raten zur Auseinandersetzung mit dem medialen Wandel	0	0	0
1	1.3.2	Sinnvolle Ergänzung für den Unterricht	Unterricht bleibt länger im Gedächtnis	0	0	0
1	1.4.1	Internet verursacht Ablenkungen	Schüler:innen können leicht abgelenkt werden	3	3	3
1	1.2.2	Das Nutzen von Internet macht das Unterricht für Schuler interaktiver	Autor sieht in Twitter Chancen für innovative, konstruktive Unterrichtsmethoden	2	1	1.5
1	1.3.1	Soziale Netzwerke machen den Unterricht spannender und abwechslungsreicher, und Schüler behalten den Stoff deswegen besser bei	Unterricht ist abwechslungsreicher	2	3	2.5
1	1.2.3	positiv für Online-Lernen	Es liegt an den Lehrer:innen, die über Twitter geäußerten Inhalte auf nützlicher Art in den Unterricht zu integrieren	0	0	0
1	1.3.7	Zurückhaltendere Schüler beteiligen sich wieder aktiver am Unterricht	Angst vor Ablenkung ist nicht begündet, da auch Bücher ablenken können	0	0	0
1	1.2.1	Autor ist dafür. Er denkt, dass Twitter ist jetzt eine gute Möglichkeit, mit Schüler zusammen zu arbeiten.	Autor befürwortet die Nutzung von Twitter im Unterricht	2	3	2.5
1	1.3.5	Kurze Antworten auf Twitter machen den Studenten Aussagen leichter	Pädagogen raten zur Auseinandersetzung mit dem medialen Wandel	0	0	0
1	1.3.4	Ein Gedanke, den Lehrer sich häufiger bewusst machen sollten. Immerhin käme niemand auf die Idee, auf Bücher im Unterricht zu verzichten, nur weil sie auch ablenken können.	Auch schüchterne Schüler:innen werden ermutigt, ihre Meinungen zu äußern	0	0	0
1	1.3.7	besseres Abrufen durch Diskussion	Angst vor Ablenkung ist nicht begündet, da auch Bücher ablenken können	0	0	0
1	1.2.2	Sowie Bücher auch einmal akzeptiert worden sind, wird auch Social Media im Unterricht eindrängen	Autor sieht in Twitter Chancen für innovative, konstruktive Unterrichtsmethoden	0	1	0.5
1	1.3.1	Gestaltet das lernen interaktiver und lebendiger, wodurch sich die Schüler die Inhalte besser merken können	Unterricht ist abwechslungsreicher	2	1	1.5
1	1.3.5	Aktivität von schüchternen Schülern	Pädagogen raten zur Auseinandersetzung mit dem medialen Wandel	0	0	0
1	1.2.3	Öffnung zur Moderne ist notwendig, da bisher ungenutzte Wege der Wissensvermittlung neue Chancen mit sich bringen	Es liegt an den Lehrer:innen, die über Twitter geäußerten Inhalte auf nützlicher Art in den Unterricht zu integrieren	1	0	0.5
1	1.4.1	Unfähigkeit, offline zu sprechen	Schüler:innen können leicht abgelenkt werden	0	0	0
1	1.2.3	Lehrer sollten mit sozialer Medien experimentieren	Es liegt an den Lehrer:innen, die über Twitter geäußerten Inhalte auf nützlicher Art in den Unterricht zu integrieren	1	1	1
1	1.3.4	Außerdem trägt man dadurch dazu bei, dass sich soziale Netzwerke als selbstverständliche Lehrwerkzeuge etablieren, wie es früher der Fall mit Druckbüchern war	Auch schüchterne Schüler:innen werden ermutigt, ihre Meinungen zu äußern	0	0	0
